product_name,href,price
Apple iPhone 15 (128GB) Black - Renewed,,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1276"")>"
Apple iPhone 6 16GB Gold,https://www.google.com/url?url=https://www.ebay.com/itm/225446196805&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQguUECIwP&usg=AOvVaw2dLaRAKUfqNmBZATzNq9j4,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1277"")>"
Iphone 7 128gb Black,https://www.google.com/url?url=https://www.ebay.com/itm/225446196805&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQguUECI4P&usg=AOvVaw26tIQ_LdWc4qBlv0jYU8rh,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1278"")>"
Apple iPhone 11 Pro Max Space Gray by Cashify,,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1279"")>"
Apple iPhone 11 Pro Refurbished Mobile Phone,https://www.google.com/url?url=https://www.jiomart.com/p/electronics/apple-iphone-14-128-gb-blue/593687859%3Fsource%3Dshoppingads&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQgOUECJ0P&usg=AOvVaw1l5LkjY83AEx1VIoqE-5vZ,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1280"")>"
Buy Apple iPhone 11 - Renewed,https://www.google.com/url?url=https://www.jiomart.com/p/electronics/apple-iphone-14-128-gb-blue/593687859%3Fsource%3Dshoppingads&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQgOUECJ4P&usg=AOvVaw3bQFwXyEuHMvUJ8km1Sshh,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1281"")>"
Apple iPhone 14 Pro 128GB - Space Black,,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1282"")>"
"Apple iPhone 13 (Green, 128GB Storage)",https://www.google.com/url?url=https://valuekart18.com/product/apple-iphone-11-64gb-green-refurbished/%3Fsrsltid%3DAfmBOorT1oQy4YNyYuf5sCJx-uBACuXWo_xa24DOCvT6l7Pkim3HSvfrIxs&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQgOUECK0P&usg=AOvVaw3-aZtIxrTjXIY2L3FGRKXo,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1283"")>"
Apple iPhone SE 128GB (PRODUCT)RED,https://www.google.com/url?url=https://valuekart18.com/product/apple-iphone-11-64gb-green-refurbished/%3Fsrsltid%3DAfmBOorT1oQy4YNyYuf5sCJx-uBACuXWo_xa24DOCvT6l7Pkim3HSvfrIxs&rct=j&q=&esrc=s&opi=95576897&sa=U&ved=0ahUKEwiQyqahpMaEAxWeTWwGHV8gCAQQgOUECK8P&usg=AOvVaw1aRMiPHn8uMz61UmC0BPiH,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1284"")>"
Apple iPhone 13 Pink by Cashify,,"<selenium.webdriver.remote.webelement.WebElement (session=""c685d4c775ca8b8fd36bfd434cae349c"", element=""f.935C78C7558860BCFF417BD943846493.d.8DB939DFB31DB2F1D1F73D33393D6184.e.1285"")>"
